# TOTAL_GENES = 18880
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_TRANSLATIONAL_TERMINATI...          SET      16     -0.23433   -0.0068189      0.16186      0.92615 GOBP_TRANSLATIONAL_TERMINATION
GOBP_TRANSLESION_SYNTHESIS               SET      25    -0.073572   -0.0026755      0.15328      0.68437 GOBP_TRANSLESION_SYNTHESIS
GOBP_TRANSLOCATION_OF_MOLECU...          SET       7      0.23125    0.0044521      0.40209      0.28261 GOBP_TRANSLOCATION_OF_MOLECULES_INTO_HOST
GOBP_TRANSMEMBRANE_RECEPTOR_...1         SET     351     0.037318    0.0050408     0.046114      0.20919 GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY
GOBP_TRANSMEMBRANE_RECEPTOR_...2         SET     591   -0.0087162   -0.0015178     0.035784      0.59622 GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY
GOBP_TRANSMEMBRANE_RECEPTOR_...3         SET       6      0.36692    0.0065402       0.3559      0.15128 GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY
GOBP_TRANSMEMBRANE_TRANSPORT             SET    1440     0.034401    0.0091315     0.023259     0.069571 GOBP_TRANSMEMBRANE_TRANSPORT
GOBP_TRANSMISSION_OF_NERVE_I...          SET      63     0.063168    0.0036429      0.10679       0.2771 GOBP_TRANSMISSION_OF_NERVE_IMPULSE
GOBP_TRANSPORT_ALONG_MICROTU...          SET     166    -0.025766   -0.0024054     0.062228      0.66058 GOBP_TRANSPORT_ALONG_MICROTUBULE
GOBP_TRANSPORT_OF_VIRUS                  SET      21      0.33771     0.011257      0.20389     0.048839 GOBP_TRANSPORT_OF_VIRUS
GOBP_TRANSPOSITION                       SET      32     0.060964    0.0025078      0.15645      0.34839 GOBP_TRANSPOSITION
GOBP_TRANSPOSITION_RNA_MEDIA...          SET       6      0.08758    0.0015611       0.3196      0.39203 GOBP_TRANSPOSITION_RNA_MEDIATED
GOBP_TRANS_SYNAPTIC_SIGNALIN...1         SET       7    -0.063145   -0.0012157      0.34169      0.57331 GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID
GOBP_TRANS_SYNAPTIC_SIGNALIN...2         SET       7     0.035054   0.00067486        0.321      0.45652 GOBP_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX
GOBP_TRANS_SYNAPTIC_SIGNALIN...3         SET      12     -0.37896   -0.0095512      0.24423      0.93962 GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION
GOBP_TRICARBOXYLIC_ACID_CYCLE            SET      30    -0.040508   -0.0016135      0.14815      0.60774 GOBP_TRICARBOXYLIC_ACID_CYCLE
GOBP_TRICARBOXYLIC_ACID_META...          SET      13     0.061676    0.0016179      0.26136      0.40673 GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS
GOBP_TRICUSPID_VALVE_DEVELOP...          SET       6      0.35537    0.0063343      0.40174      0.18819 GOBP_TRICUSPID_VALVE_DEVELOPMENT
GOBP_TRICUSPID_VALVE_MORPHOG...          SET       5      0.30587    0.0049771       0.4371      0.24204 GOBP_TRICUSPID_VALVE_MORPHOGENESIS
GOBP_TRIF_DEPENDENT_TOLL_LIK...          SET       8      0.20062     0.004129      0.26175       0.2217 GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
GOBP_TRIGEMINAL_NERVE_DEVELO...          SET      10       0.1948    0.0044821      0.28904      0.25018 GOBP_TRIGEMINAL_NERVE_DEVELOPMENT
GOBP_TRIGLYCERIDE_BIOSYNTHET...          SET      36    -0.082729   -0.0036091      0.13858      0.72473 GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS
GOBP_TRIGLYCERIDE_CATABOLIC_...          SET      24    -0.079598   -0.0028362      0.19845      0.65582 GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS
GOBP_TRIGLYCERIDE_METABOLIC_...          SET      92    -0.016083     -0.00112     0.087886       0.5726 GOBP_TRIGLYCERIDE_METABOLIC_PROCESS
GOBP_TRIGLYCERIDE_RICH_LIPOP...1         SET       5     -0.65453     -0.01065      0.42397      0.93868 GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_TRIGLYCERIDE_RICH_LIPOP...2         SET      12     -0.14534   -0.0036631       0.2679      0.70626 GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING
GOBP_TRIPARTITE_REGIONAL_SUB...          SET      16      0.13197    0.0038403       0.2519      0.30018 GOBP_TRIPARTITE_REGIONAL_SUBDIVISION
GOBP_TRNA_3_END_PROCESSING               SET       7     -0.17881   -0.0034425      0.25607      0.75749 GOBP_TRNA_3_END_PROCESSING
GOBP_TRNA_5_END_PROCESSING               SET      16    -0.089631   -0.0026082      0.17444      0.69631 GOBP_TRNA_5_END_PROCESSING
GOBP_TRNA_5_LEADER_REMOVAL               SET      14     0.035218    0.0009587      0.20184      0.43074 GOBP_TRNA_5_LEADER_REMOVAL
GOBP_TRNA_AMINOACYLATION_FOR...          SET       8      -0.3647   -0.0075059      0.27306      0.90915 GOBP_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION
GOBP_TRNA_CATABOLIC_PROCESS              SET      14    -0.036457  -0.00099243      0.25018      0.55793 GOBP_TRNA_CATABOLIC_PROCESS
GOBP_TRNA_METABOLIC_PROCESS              SET     187    -0.088105   -0.0087251     0.056308      0.94116 GOBP_TRNA_METABOLIC_PROCESS
GOBP_TRNA_METHYLATION                    SET      39    -0.033454   -0.0015189      0.12049      0.60936 GOBP_TRNA_METHYLATION
GOBP_TRNA_MODIFICATION                   SET      91     -0.16013     -0.01109      0.07991      0.97745 GOBP_TRNA_MODIFICATION
GOBP_TRNA_PROCESSING                     SET     130    -0.090145   -0.0074545     0.067694       0.9085 GOBP_TRNA_PROCESSING
GOBP_TRNA_PSEUDOURIDINE_SYNT...          SET       6     -0.51038   -0.0090973      0.28143      0.96512 GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS
GOBP_TRNA_THIO_MODIFICATION              SET       5      0.16135    0.0026255      0.35147      0.32309 GOBP_TRNA_THIO_MODIFICATION
GOBP_TRNA_THREONYLCARBAMOYLA...1         SET      13     -0.51377    -0.013477      0.19453      0.99586 GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS
GOBP_TRNA_THREONYLCARBAMOYLA...2         SET       5      -0.8289    -0.013488      0.30283       0.9969 GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_MODIFICATION
GOBP_TRNA_TRANSCRIPTION                  SET       8     0.025855   0.00053212      0.25106      0.45899 GOBP_TRNA_TRANSCRIPTION
GOBP_TRNA_TRANSPORT                      SET       6      -0.2106   -0.0037538      0.35763      0.72203 GOBP_TRNA_TRANSPORT
GOBP_TRNA_WOBBLE_BASE_MODIFI...          SET      19    -0.045095   -0.0014299      0.18808      0.59474 GOBP_TRNA_WOBBLE_BASE_MODIFICATION
GOBP_TRNA_WOBBLE_URIDINE_MOD...          SET      16    -0.019313  -0.00056199      0.21201      0.53629 GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION
GOBP_TROPHECTODERMAL_CELL_DI...          SET      19   -0.0059938  -0.00019005      0.21208      0.51127 GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION
GOBP_TROPHOBLAST_CELL_MIGRAT...          SET      14     -0.27357   -0.0074471       0.2287      0.88418 GOBP_TROPHOBLAST_CELL_MIGRATION
GOBP_TROPHOBLAST_GIANT_CELL_...          SET      13      0.25086    0.0065806       0.2239      0.13128 GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION
GOBP_TRUNK_SEGMENTATION                  SET       5      0.61164    0.0099526      0.37389     0.050942 GOBP_TRUNK_SEGMENTATION
GOBP_TRYPTOPHAN_CATABOLIC_PR...1         SET       9     0.070504     0.001539      0.31836      0.41237 GOBP_TRYPTOPHAN_CATABOLIC_PROCESS
GOBP_TRYPTOPHAN_CATABOLIC_PR...2         SET       5      0.15247    0.0024809      0.43847      0.36402 GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE
GOBP_TRYPTOPHAN_METABOLIC_PR...          SET      10      0.18816    0.0043292      0.29412      0.26118 GOBP_TRYPTOPHAN_METABOLIC_PROCESS
GOBP_TRYPTOPHAN_TRANSPORT                SET       5      0.54915    0.0089358      0.34328     0.054841 GOBP_TRYPTOPHAN_TRANSPORT
GOBP_TUBE_DEVELOPMENT                    SET    1009   0.00022692   5.1039e-05     0.028058      0.49677 GOBP_TUBE_DEVELOPMENT
GOBP_TUBE_FORMATION                      SET     149    -0.039269   -0.0034748     0.072625      0.70564 GOBP_TUBE_FORMATION
GOBP_TUBE_LUMEN_CAVITATION               SET       4      0.49457    0.0071982      0.50617      0.16427 GOBP_TUBE_LUMEN_CAVITATION
GOBP_TUBE_MORPHOGENESIS                  SET     812   -0.0092162   -0.0018698     0.031538      0.61494 GOBP_TUBE_MORPHOGENESIS
GOBP_TUBULIN_COMPLEX_ASSEMBLY            SET       6       0.6569     0.011709      0.42989     0.063258 GOBP_TUBULIN_COMPLEX_ASSEMBLY
GOBP_TUBULIN_DEACETYLATION               SET      19     -0.20125   -0.0063812      0.21813      0.82188 GOBP_TUBULIN_DEACETYLATION
GOBP_TUMOR_NECROSIS_FACTOR_M...          SET      97     -0.08836   -0.0063173     0.081386      0.86118 GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_TUMOR_NECROSIS_FACTOR_S...          SET     162   -0.0024847  -0.00022918     0.066781      0.51484 GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
GOBP_TYPE_2_IMMUNE_RESPONSE              SET      40      0.11147    0.0051255      0.13524       0.2049 GOBP_TYPE_2_IMMUNE_RESPONSE
GOBP_TYPE_B_PANCREATIC_CELL_...1         SET      10     -0.22621   -0.0052049      0.26344      0.80474 GOBP_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS
GOBP_TYPE_B_PANCREATIC_CELL_...2         SET      23    -0.035352   -0.0012332       0.1728      0.58105 GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT
GOBP_TYPE_B_PANCREATIC_CELL_...3         SET      30    -0.082348     -0.00328      0.15343      0.70427 GOBP_TYPE_B_PANCREATIC_CELL_DIFFERENTIATION
GOBP_TYPE_B_PANCREATIC_CELL_...4         SET      28     -0.11905   -0.0045813       0.1584      0.77384 GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION
GOBP_TYPE_III_INTERFERON_PRO...          SET       4      0.69794     0.010158      0.39587     0.038956 GOBP_TYPE_III_INTERFERON_PRODUCTION
GOBP_TYPE_II_HYPERSENSITIVITY            SET       5    -0.023707  -0.00038577      0.38551      0.52452 GOBP_TYPE_II_HYPERSENSITIVITY
GOBP_TYPE_II_INTERFERON_MEDI...          SET      25      0.12375    0.0045001      0.17129      0.23501 GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY
GOBP_TYPE_II_INTERFERON_PROD...          SET     109       0.1655     0.012539     0.087344     0.029066 GOBP_TYPE_II_INTERFERON_PRODUCTION
GOBP_TYPE_II_PNEUMOCYTE_DIFF...          SET       6     -0.11463   -0.0020433      0.30803      0.64511 GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION
GOBP_TYPE_I_INTERFERON_PRODU...          SET      90     -0.10598   -0.0072996      0.08386      0.89683 GOBP_TYPE_I_INTERFERON_PRODUCTION
GOBP_TYPE_I_PNEUMOCYTE_DIFFE...          SET       8      0.24453    0.0050327      0.35878      0.24776 GOBP_TYPE_I_PNEUMOCYTE_DIFFERENTIATION
GOBP_TYROSINE_CATABOLIC_PROC...          SET       6    -0.098745   -0.0017601      0.33445       0.6161 GOBP_TYROSINE_CATABOLIC_PROCESS
GOBP_TYROSINE_METABOLIC_PROC...          SET      17     -0.13308   -0.0039916      0.21753      0.72965 GOBP_TYROSINE_METABOLIC_PROCESS
GOBP_TYROSINE_PHOSPHORYLATIO...          SET      77   -0.0048047  -0.00030622      0.09331      0.52053 GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN
GOBP_T_CELL_ACTIVATION                   SET     522     -0.05474   -0.0089756     0.038543      0.92222 GOBP_T_CELL_ACTIVATION
GOBP_T_CELL_ACTIVATION_INVOL...          SET     115    -0.050319   -0.0039153     0.086137      0.72045 GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_T_CELL_ACTIVATION_VIA_T...          SET      10     0.026835   0.00061745      0.28947      0.46307 GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL
GOBP_T_CELL_ANTIGEN_PROCESSI...          SET       3     -0.32046   -0.0040394      0.53102       0.7269 GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_T_CELL_APOPTOTIC_PROCESS            SET      54     -0.12262   -0.0065485      0.10982      0.86791 GOBP_T_CELL_APOPTOTIC_PROCESS
GOBP_T_CELL_CHEMOTAXIS                   SET      25    0.0062514   0.00022734      0.17873      0.48605 GOBP_T_CELL_CHEMOTAXIS
GOBP_T_CELL_CYTOKINE_PRODUCT...          SET      36     -0.11706   -0.0051069       0.1394      0.79946 GOBP_T_CELL_CYTOKINE_PRODUCTION
GOBP_T_CELL_DIFFERENTIATION              SET     290    -0.061414    -0.007553     0.051429      0.88378 GOBP_T_CELL_DIFFERENTIATION
GOBP_T_CELL_DIFFERENTIATION_...1         SET      77    -0.084949   -0.0054141      0.10034      0.80139 GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_T_CELL_DIFFERENTIATION_...2         SET      82     -0.17062    -0.011221      0.09436      0.96471 GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS
GOBP_T_CELL_EXTRAVASATION                SET       9      0.49912     0.010895      0.28354     0.039188 GOBP_T_CELL_EXTRAVASATION
GOBP_T_CELL_HOMEOSTASIS                  SET      41     -0.09296   -0.0043274      0.13146      0.76026 GOBP_T_CELL_HOMEOSTASIS
GOBP_T_CELL_LINEAGE_COMMITME...          SET      29      0.24105    0.0094403      0.17611     0.085549 GOBP_T_CELL_LINEAGE_COMMITMENT
GOBP_T_CELL_MEDIATED_CYTOTOX...          SET      57    0.0012826   7.0372e-05       0.1222      0.49581 GOBP_T_CELL_MEDIATED_CYTOTOXICITY
GOBP_T_CELL_MEDIATED_IMMUNE_...          SET       9     -0.41711   -0.0091051      0.30905      0.91143 GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL
GOBP_T_CELL_MEDIATED_IMMUNITY            SET     117    -0.099139   -0.0077803     0.085542      0.87675 GOBP_T_CELL_MEDIATED_IMMUNITY
GOBP_T_CELL_MIGRATION                    SET      64      0.19588     0.011386      0.10815     0.035068 GOBP_T_CELL_MIGRATION
GOBP_T_CELL_PROLIFERATION                SET     201    -0.027488   -0.0028212     0.060961      0.67397 GOBP_T_CELL_PROLIFERATION
GOBP_T_CELL_PROLIFERATION_IN...          SET       5      -0.4297    -0.006992       0.4215        0.846 GOBP_T_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_T_CELL_RECEPTOR_SIGNALI...          SET     126     -0.12662     -0.01031     0.076201       0.9517 GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY
GOBP_T_CELL_SELECTION                    SET      50      0.12112    0.0062248       0.1287      0.17335 GOBP_T_CELL_SELECTION
GOBP_T_CELL_TOLERANCE_INDUCT...          SET      14     -0.25618   -0.0069736      0.25293      0.84443 GOBP_T_CELL_TOLERANCE_INDUCTION
GOBP_T_FOLLICULAR_HELPER_CEL...          SET       6    -0.062688   -0.0011174      0.30592      0.58118 GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION
GOBP_T_HELPER_17_CELL_DIFFER...          SET      28     -0.12904   -0.0049658      0.16231      0.78669 GOBP_T_HELPER_17_CELL_DIFFERENTIATION
GOBP_T_HELPER_17_CELL_LINEAG...          SET      14      0.36768     0.010009      0.25376     0.073686 GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT
GOBP_T_HELPER_17_TYPE_IMMUNE...          SET      42     -0.08476   -0.0039934      0.13046      0.74206 GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE
GOBP_T_HELPER_1_CELL_CYTOKIN...          SET       8    -0.094477   -0.0019444      0.31636      0.61739 GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION
GOBP_T_HELPER_1_CELL_DIFFERE...          SET      21     0.055322    0.0018441      0.18747      0.38396 GOBP_T_HELPER_1_CELL_DIFFERENTIATION
GOBP_T_HELPER_1_TYPE_IMMUNE_...          SET      46      0.11631    0.0057343      0.12625      0.17847 GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE
GOBP_T_HELPER_2_CELL_CYTOKIN...          SET      13     -0.25532   -0.0066976      0.24196      0.85433 GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION
GOBP_T_HELPER_2_CELL_DIFFERE...          SET      18     -0.28229   -0.0087124      0.21004      0.91052 GOBP_T_HELPER_2_CELL_DIFFERENTIATION
GOBP_T_HELPER_CELL_LINEAGE_C...          SET      18      0.42577      0.01314      0.21255      0.02259 GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT
GOBP_T_TUBULE_ORGANIZATION               SET       6     0.061613    0.0010982       0.2733      0.41082 GOBP_T_TUBULE_ORGANIZATION
GOBP_U2_TYPE_PRESPLICEOSOME_...          SET      21      -0.1629   -0.0054301       0.1648      0.83853 GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY
GOBP_U4_SNRNA_3_END_PROCESSI...          SET       7     -0.10589   -0.0020387      0.31199      0.63285 GOBP_U4_SNRNA_3_END_PROCESSING
GOBP_UBIQUINONE_METABOLIC_PR...          SET      19     -0.12052   -0.0038214      0.16373      0.76915 GOBP_UBIQUINONE_METABOLIC_PROCESS
GOBP_UBIQUITIN_DEPENDENT_END...          SET       5     0.036084   0.00058716      0.28758      0.45007 GOBP_UBIQUITIN_DEPENDENT_ENDOCYTOSIS
GOBP_UBIQUITIN_DEPENDENT_ERA...          SET      79     0.026523    0.0017121     0.085292      0.37791 GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_GLY...          SET       5     -0.22162   -0.0036061      0.31119      0.76181 GOBP_UBIQUITIN_DEPENDENT_GLYCOPROTEIN_ERAD_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_PRO...1         SET       9     0.028203   0.00061564      0.24507      0.45419 GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_PRO...2         SET      34      0.17267     0.007321       0.1268     0.086654 GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_SMA...          SET       5      0.10358    0.0016855      0.29574      0.36308 GOBP_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS
GOBP_UBIQUITIN_INDEPENDENT_P...          SET       5      0.23057    0.0037519      0.42616      0.29424 GOBP_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
GOBP_UBIQUITIN_RECYCLING                 SET      13     -0.52335    -0.013729      0.21866      0.99165 GOBP_UBIQUITIN_RECYCLING
GOBP_UDP_GLUCOSE_METABOLIC_P...          SET       6      0.71401     0.012727      0.32897     0.014994 GOBP_UDP_GLUCOSE_METABOLIC_PROCESS
GOBP_UDP_N_ACETYLGLUCOSAMINE...1         SET       9    -0.036335  -0.00079315      0.31199      0.54636 GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS
GOBP_UDP_N_ACETYLGLUCOSAMINE...2         SET      14    -0.086821   -0.0023634      0.25568      0.63291 GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
GOBP_UDP_N_ACETYLGLUCOSAMINE...3         SET       5     -0.60385   -0.0098257       0.3486      0.95837 GOBP_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT
GOBP_UMP_CATABOLIC_PROCESS               SET       5      -0.2398    -0.003902      0.30956      0.78072 GOBP_UMP_CATABOLIC_PROCESS
GOBP_UNSATURATED_FATTY_ACID_...1         SET      47      0.13996    0.0069747       0.1258      0.13295 GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
GOBP_UNSATURATED_FATTY_ACID_...2         SET     105      0.11263    0.0083766     0.086039     0.095257 GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS
GOBP_URATE_METABOLIC_PROCESS             SET      12       0.2238    0.0056406      0.23123      0.16655 GOBP_URATE_METABOLIC_PROCESS
GOBP_URATE_TRANSPORT                     SET       8      0.36056    0.0074207      0.29237      0.10875 GOBP_URATE_TRANSPORT
GOBP_UREA_CYCLE                          SET       9     -0.10807   -0.0023591      0.23833      0.67489 GOBP_UREA_CYCLE
GOBP_UREA_METABOLIC_PROCESS              SET      11    -0.097739   -0.0023586      0.21919      0.67216 GOBP_UREA_METABOLIC_PROCESS
GOBP_UREA_TRANSMEMBRANE_TRAN...          SET       9      -0.2752   -0.0060074      0.31727      0.80714 GOBP_UREA_TRANSMEMBRANE_TRANSPORT
GOBP_UREA_TRANSPORT                      SET      11     -0.19846   -0.0047891      0.28331      0.75819 GOBP_UREA_TRANSPORT
GOBP_URETERIC_BUD_ELONGATION             SET       7      0.54974     0.010584      0.36139     0.064115 GOBP_URETERIC_BUD_ELONGATION
GOBP_URETERIC_BUD_FORMATION              SET       6      0.30415    0.0054214      0.33837      0.18437 GOBP_URETERIC_BUD_FORMATION
GOBP_URETER_DEVELOPMENT                  SET      16    -0.017749  -0.00051649      0.24099      0.52936 GOBP_URETER_DEVELOPMENT
GOBP_URETER_MORPHOGENESIS                SET       5     -0.29495   -0.0047994      0.45447      0.74182 GOBP_URETER_MORPHOGENESIS
GOBP_URINARY_BLADDER_SMOOTH_...          SET       8      0.17879    0.0036796      0.33243      0.29535 GOBP_URINARY_BLADDER_SMOOTH_MUSCLE_CONTRACTION
GOBP_URINARY_TRACT_SMOOTH_MU...          SET      10      0.23046    0.0053026      0.28734      0.21127 GOBP_URINARY_TRACT_SMOOTH_MUSCLE_CONTRACTION
GOBP_UROGENITAL_SYSTEM_DEVEL...          SET      63      0.21773     0.012557      0.11498     0.029149 GOBP_UROGENITAL_SYSTEM_DEVELOPMENT
GOBP_URONIC_ACID_METABOLIC_P...          SET      24      0.12932    0.0046079      0.22879      0.28596 GOBP_URONIC_ACID_METABOLIC_PROCESS
GOBP_UTERINE_SMOOTH_MUSCLE_C...          SET      10      0.35205    0.0081002      0.28702         0.11 GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION
GOBP_UTERUS_DEVELOPMENT                  SET      22    -0.020439   -0.0006973       0.1892      0.54301 GOBP_UTERUS_DEVELOPMENT
GOBP_UTERUS_MORPHOGENESIS                SET       6     0.084685    0.0015095      0.33894      0.40135 GOBP_UTERUS_MORPHOGENESIS
GOBP_UTP_BIOSYNTHETIC_PROCESS            SET       9     -0.40546   -0.0088507      0.26642      0.93597 GOBP_UTP_BIOSYNTHETIC_PROCESS
GOBP_UTP_METABOLIC_PROCESS               SET      11     -0.54899    -0.013248      0.25209      0.98528 GOBP_UTP_METABOLIC_PROCESS
GOBP_UV_DAMAGE_EXCISION_REPA...          SET      11     0.032558   0.00078567      0.22391      0.44219 GOBP_UV_DAMAGE_EXCISION_REPAIR
