# MEAN_SAMPLE_SIZE = 45380
# TOTAL_GENES = 18665
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_TRIGLYCERIDE_RICH_LIPOP...1         SET       5      -0.4845    -0.007929       0.4298      0.87018 GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_TRIGLYCERIDE_RICH_LIPOP...2         SET      12       0.3985     0.010101       0.2744     0.073221 GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING
GOBP_TRIPARTITE_REGIONAL_SUB...          SET      16     -0.18675   -0.0054654      0.24571      0.77638 GOBP_TRIPARTITE_REGIONAL_SUBDIVISION
GOBP_TRNA_3_END_PROCESSING               SET       6     -0.42969    -0.007703      0.46986      0.81977 GOBP_TRNA_3_END_PROCESSING
GOBP_TRNA_5_END_PROCESSING               SET      15     -0.25958   -0.0073559      0.19427      0.90924 GOBP_TRNA_5_END_PROCESSING
GOBP_TRNA_5_LEADER_REMOVAL               SET      14     -0.15616   -0.0042754      0.21257      0.76872 GOBP_TRNA_5_LEADER_REMOVAL
GOBP_TRNA_AMINOACYLATION_FOR...          SET       8      0.53926     0.011162       0.2766      0.02562 GOBP_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION
GOBP_TRNA_CATABOLIC_PROCESS              SET      14     -0.02813  -0.00077014      0.26155      0.54282 GOBP_TRNA_CATABOLIC_PROCESS
GOBP_TRNA_METABOLIC_PROCESS              SET     185     0.031232     0.003094     0.058831      0.29776 GOBP_TRNA_METABOLIC_PROCESS
GOBP_TRNA_METHYLATION                    SET      37       0.2089    0.0092919      0.12159     0.042901 GOBP_TRNA_METHYLATION
GOBP_TRNA_MODIFICATION                   SET      89     0.032749    0.0022561     0.081675      0.34422 GOBP_TRNA_MODIFICATION
GOBP_TRNA_PROCESSING                     SET     128     0.023997    0.0019805     0.070188      0.36622 GOBP_TRNA_PROCESSING
GOBP_TRNA_PSEUDOURIDINE_SYNT...          SET       6     -0.15468    -0.002773      0.29648      0.69907 GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS
GOBP_TRNA_THIO_MODIFICATION              SET       5     -0.09961   -0.0016301      0.37432      0.60492 GOBP_TRNA_THIO_MODIFICATION
GOBP_TRNA_THREONYLCARBAMOYLA...1         SET      12      0.31121    0.0078887      0.23977     0.097164 GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS
GOBP_TRNA_THREONYLCARBAMOYLA...2         SET       5      0.13626      0.00223      0.34911      0.34815 GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_MODIFICATION
GOBP_TRNA_TRANSCRIPTION                  SET       8      0.56824     0.011762        0.262     0.015055 GOBP_TRNA_TRANSCRIPTION
GOBP_TRNA_TRANSPORT                      SET       6     0.053436   0.00095794      0.38068      0.44419 GOBP_TRNA_TRANSPORT
GOBP_TRNA_WOBBLE_BASE_MODIFI...          SET      18    -0.034316   -0.0010652      0.21156      0.56443 GOBP_TRNA_WOBBLE_BASE_MODIFICATION
GOBP_TRNA_WOBBLE_URIDINE_MOD...          SET      16     0.002916   8.5341e-05      0.21407      0.49457 GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION
GOBP_TROPHECTODERMAL_CELL_DI...          SET      19    -0.087156   -0.0027794       0.2214      0.65308 GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION
GOBP_TROPHOBLAST_CELL_MIGRAT...          SET      14      0.14754    0.0040393      0.21316      0.24442 GOBP_TROPHOBLAST_CELL_MIGRATION
GOBP_TROPHOBLAST_GIANT_CELL_...          SET      13     -0.33996   -0.0089692      0.27589      0.89106 GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION
GOBP_TRUNK_SEGMENTATION                  SET       5      0.22015    0.0036028      0.38601      0.28424 GOBP_TRUNK_SEGMENTATION
GOBP_TRYPTOPHAN_CATABOLIC_PR...1         SET       9      -0.3086    -0.006775      0.32381       0.8297 GOBP_TRYPTOPHAN_CATABOLIC_PROCESS
GOBP_TRYPTOPHAN_CATABOLIC_PR...2         SET       5     -0.29831    -0.004882      0.45093      0.74587 GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE
GOBP_TRYPTOPHAN_METABOLIC_PR...          SET      10     -0.19645   -0.0045461      0.30286      0.74171 GOBP_TRYPTOPHAN_METABOLIC_PROCESS
GOBP_TRYPTOPHAN_TRANSPORT                SET       5      0.50756    0.0083064      0.35617     0.077078 GOBP_TRYPTOPHAN_TRANSPORT
GOBP_TUBE_DEVELOPMENT                    SET    1004   -0.0074467     -0.00168     0.028898      0.60168 GOBP_TUBE_DEVELOPMENT
GOBP_TUBE_FORMATION                      SET     149    -0.083814   -0.0074588     0.073552      0.87275 GOBP_TUBE_FORMATION
GOBP_TUBE_LUMEN_CAVITATION               SET       4   -0.0037507  -5.4903e-05      0.52679      0.50284 GOBP_TUBE_LUMEN_CAVITATION
GOBP_TUBE_MORPHOGENESIS                  SET     808    -0.038574   -0.0078504     0.032418      0.88295 GOBP_TUBE_MORPHOGENESIS
GOBP_TUBULIN_COMPLEX_ASSEMBLY            SET       6     -0.21409    -0.003838      0.43666      0.68803 GOBP_TUBULIN_COMPLEX_ASSEMBLY
GOBP_TUBULIN_DEACETYLATION               SET      19      0.21297    0.0067915      0.20254      0.14653 GOBP_TUBULIN_DEACETYLATION
GOBP_TUMOR_NECROSIS_FACTOR_M...          SET      96     -0.02381   -0.0017032     0.087691        0.607 GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_TUMOR_NECROSIS_FACTOR_S...          SET     162     0.068283     0.006334     0.070742      0.16722 GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
GOBP_TYPE_2_IMMUNE_RESPONSE              SET      40      -0.1114   -0.0051515      0.14306      0.78191 GOBP_TYPE_2_IMMUNE_RESPONSE
GOBP_TYPE_B_PANCREATIC_CELL_...1         SET      10      0.23921    0.0055355      0.32206      0.22883 GOBP_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS
GOBP_TYPE_B_PANCREATIC_CELL_...2         SET      23      0.14963    0.0052496      0.18094      0.20413 GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT
GOBP_TYPE_B_PANCREATIC_CELL_...3         SET      30     0.086353    0.0034593      0.15996      0.29465 GOBP_TYPE_B_PANCREATIC_CELL_DIFFERENTIATION
GOBP_TYPE_B_PANCREATIC_CELL_...4         SET      28     -0.12496   -0.0048364      0.16579      0.77448 GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION
GOBP_TYPE_III_INTERFERON_PRO...          SET       4     -0.66641   -0.0097549      0.47516      0.91961 GOBP_TYPE_III_INTERFERON_PRODUCTION
GOBP_TYPE_II_HYPERSENSITIVITY            SET       5     -0.47823   -0.0078264      0.32318      0.93053 GOBP_TYPE_II_HYPERSENSITIVITY
GOBP_TYPE_II_INTERFERON_MEDI...          SET      25      0.31069     0.011363      0.18861     0.049759 GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY
GOBP_TYPE_II_INTERFERON_PROD...          SET     108     0.085591     0.006492     0.089052      0.16825 GOBP_TYPE_II_INTERFERON_PRODUCTION
GOBP_TYPE_II_PNEUMOCYTE_DIFF...          SET       6      0.30547    0.0054762      0.38485      0.21368 GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION
GOBP_TYPE_I_INTERFERON_PRODU...          SET      89    -0.023971   -0.0016514     0.086263      0.60945 GOBP_TYPE_I_INTERFERON_PRODUCTION
GOBP_TYPE_I_PNEUMOCYTE_DIFFE...          SET       8     -0.71286    -0.014755      0.29711      0.99178 GOBP_TYPE_I_PNEUMOCYTE_DIFFERENTIATION
GOBP_TYROSINE_CATABOLIC_PROC...          SET       6     -0.43041   -0.0077159      0.33996      0.89725 GOBP_TYROSINE_CATABOLIC_PROCESS
GOBP_TYROSINE_METABOLIC_PROC...          SET      17     -0.25563   -0.0077114      0.22568      0.87132 GOBP_TYROSINE_METABOLIC_PROCESS
GOBP_TYROSINE_PHOSPHORYLATIO...          SET      76     0.042902    0.0027321      0.10102      0.33553 GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN
GOBP_T_CELL_ACTIVATION                   SET     518    -0.021535   -0.0035375      0.04046      0.70272 GOBP_T_CELL_ACTIVATION
GOBP_T_CELL_ACTIVATION_INVOL...          SET     114    -0.069881   -0.0054447     0.088937      0.78398 GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_T_CELL_ACTIVATION_VIA_T...          SET      10      0.73063     0.016908      0.29397    0.0064751 GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL
GOBP_T_CELL_ANTIGEN_PROCESSI...          SET       3      0.23039    0.0029207      0.52314      0.32983 GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_T_CELL_APOPTOTIC_PROCESS            SET      54     0.094293    0.0050646      0.11018      0.19606 GOBP_T_CELL_APOPTOTIC_PROCESS
GOBP_T_CELL_CHEMOTAXIS                   SET      23   -0.0094006   -0.0003298      0.20091      0.51866 GOBP_T_CELL_CHEMOTAXIS
GOBP_T_CELL_CYTOKINE_PRODUCT...          SET      36    -0.016773  -0.00073593      0.14852      0.54496 GOBP_T_CELL_CYTOKINE_PRODUCTION
GOBP_T_CELL_DIFFERENTIATION              SET     289    0.0036246   0.00044752     0.053678      0.47308 GOBP_T_CELL_DIFFERENTIATION
GOBP_T_CELL_DIFFERENTIATION_...1         SET      76     -0.15885    -0.010116      0.10436        0.936 GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_T_CELL_DIFFERENTIATION_...2         SET      82     0.038597    0.0025527     0.096871      0.34516 GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS
GOBP_T_CELL_EXTRAVASATION                SET       9       0.3716     0.008158      0.29272      0.10214 GOBP_T_CELL_EXTRAVASATION
GOBP_T_CELL_HOMEOSTASIS                  SET      41     0.077115    0.0036103      0.12542      0.26933 GOBP_T_CELL_HOMEOSTASIS
GOBP_T_CELL_LINEAGE_COMMITME...          SET      29    -0.093285   -0.0036743      0.17316      0.70496 GOBP_T_CELL_LINEAGE_COMMITMENT
GOBP_T_CELL_MEDIATED_CYTOTOX...          SET      57      0.11623    0.0064137      0.12611      0.17834 GOBP_T_CELL_MEDIATED_CYTOTOXICITY
GOBP_T_CELL_MEDIATED_IMMUNE_...          SET       9    -0.010297  -0.00022606      0.30727      0.51337 GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL
GOBP_T_CELL_MEDIATED_IMMUNITY            SET     116     0.084461    0.0066379     0.086854      0.16542 GOBP_T_CELL_MEDIATED_IMMUNITY
GOBP_T_CELL_MIGRATION                    SET      61    -0.094605   -0.0053996      0.11835      0.78796 GOBP_T_CELL_MIGRATION
GOBP_T_CELL_PROLIFERATION                SET     198    -0.075863   -0.0077722     0.063088      0.88541 GOBP_T_CELL_PROLIFERATION
GOBP_T_CELL_PROLIFERATION_IN...          SET       5      0.35716    0.0058451      0.44096      0.20898 GOBP_T_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_T_CELL_RECEPTOR_SIGNALI...          SET     123    -0.050102   -0.0040539     0.078535      0.73825 GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY
GOBP_T_CELL_SELECTION                    SET      50    -0.025068   -0.0012957      0.13458      0.57388 GOBP_T_CELL_SELECTION
GOBP_T_CELL_TOLERANCE_INDUCT...          SET      13       0.7733     0.020402      0.27287    0.0023017 GOBP_T_CELL_TOLERANCE_INDUCTION
GOBP_T_FOLLICULAR_HELPER_CEL...          SET       6     -0.10132   -0.0018164      0.28768      0.63766 GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION
GOBP_T_HELPER_17_CELL_DIFFER...          SET      27     -0.35257      -0.0134      0.16299      0.98473 GOBP_T_HELPER_17_CELL_DIFFERENTIATION
GOBP_T_HELPER_17_CELL_LINEAG...          SET      14      -0.1326   -0.0036302      0.25675      0.69722 GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT
GOBP_T_HELPER_17_TYPE_IMMUNE...          SET      41     -0.21628    -0.010126      0.13775       0.9418 GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE
GOBP_T_HELPER_1_CELL_CYTOKIN...          SET       8    -0.018881  -0.00039081      0.32226      0.52336 GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION
GOBP_T_HELPER_1_CELL_DIFFERE...          SET      20    -0.054096   -0.0017699      0.20437      0.60437 GOBP_T_HELPER_1_CELL_DIFFERENTIATION
GOBP_T_HELPER_1_TYPE_IMMUNE_...          SET      45      0.15495    0.0075995      0.13299      0.12199 GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE
GOBP_T_HELPER_2_CELL_CYTOKIN...          SET      13     0.041248    0.0010882      0.25084      0.43469 GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION
GOBP_T_HELPER_2_CELL_DIFFERE...          SET      18     -0.27084   -0.0084068      0.21833      0.89259 GOBP_T_HELPER_2_CELL_DIFFERENTIATION
GOBP_T_HELPER_CELL_LINEAGE_C...          SET      18     -0.12752   -0.0039583      0.22023      0.71871 GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT
GOBP_T_TUBULE_ORGANIZATION               SET       6      0.37632    0.0067462      0.28025     0.089682 GOBP_T_TUBULE_ORGANIZATION
GOBP_U2_TYPE_PRESPLICEOSOME_...          SET      21      0.18165    0.0060898      0.16088      0.12942 GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY
GOBP_U4_SNRNA_3_END_PROCESSI...          SET       8    -0.026234  -0.00054302      0.31756      0.53292 GOBP_U4_SNRNA_3_END_PROCESSING
GOBP_UBIQUINONE_METABOLIC_PR...          SET      19     0.012395   0.00039526      0.17461      0.47171 GOBP_UBIQUINONE_METABOLIC_PROCESS
GOBP_UBIQUITIN_DEPENDENT_END...          SET       5     -0.28099   -0.0045984      0.30145      0.82436 GOBP_UBIQUITIN_DEPENDENT_ENDOCYTOSIS
GOBP_UBIQUITIN_DEPENDENT_ERA...          SET      79      0.15282    0.0099215     0.089869     0.044528 GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_GLY...          SET       5      0.55747    0.0091232      0.33165       0.0464 GOBP_UBIQUITIN_DEPENDENT_GLYCOPROTEIN_ERAD_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_PRO...1         SET       9      0.18787    0.0041244      0.25416      0.22991 GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_PRO...2         SET      33    -0.033974   -0.0014273      0.13992      0.59592 GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
GOBP_UBIQUITIN_DEPENDENT_SMA...          SET       5      -0.2603   -0.0042599      0.28749      0.81737 GOBP_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS
GOBP_UBIQUITIN_INDEPENDENT_P...          SET       5     -0.52211   -0.0085446      0.40849      0.89939 GOBP_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
GOBP_UBIQUITIN_RECYCLING                 SET      13     0.053035    0.0013992      0.22316      0.40608 GOBP_UBIQUITIN_RECYCLING
GOBP_UDP_GLUCOSE_METABOLIC_P...          SET       6      0.35531    0.0063696      0.26607     0.090878 GOBP_UDP_GLUCOSE_METABOLIC_PROCESS
GOBP_UDP_N_ACETYLGLUCOSAMINE...1         SET       9     -0.46842    -0.010284      0.30568      0.93728 GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS
GOBP_UDP_N_ACETYLGLUCOSAMINE...2         SET      14     -0.32139   -0.0087989      0.25842      0.89318 GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
GOBP_UDP_N_ACETYLGLUCOSAMINE...3         SET       5     -0.12058   -0.0019734      0.48538       0.5981 GOBP_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT
GOBP_UMP_CATABOLIC_PROCESS               SET       5     -0.27496   -0.0044998      0.34157      0.78958 GOBP_UMP_CATABOLIC_PROCESS
GOBP_UNSATURATED_FATTY_ACID_...1         SET      47     -0.17893   -0.0089677      0.12703      0.92051 GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
GOBP_UNSATURATED_FATTY_ACID_...2         SET     105     -0.11614   -0.0086865     0.085248      0.91345 GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS
GOBP_URATE_METABOLIC_PROCESS             SET      12      0.19857    0.0050333      0.23826      0.20231 GOBP_URATE_METABOLIC_PROCESS
GOBP_URATE_TRANSPORT                     SET       8     -0.24932   -0.0051606      0.30483      0.79328 GOBP_URATE_TRANSPORT
GOBP_UREA_CYCLE                          SET       9      0.37031    0.0081297        0.249     0.068494 GOBP_UREA_CYCLE
GOBP_UREA_METABOLIC_PROCESS              SET      11      0.37388     0.009074      0.23219     0.053682 GOBP_UREA_METABOLIC_PROCESS
GOBP_UREA_TRANSMEMBRANE_TRAN...          SET       9      -0.4723    -0.010369      0.32689      0.92574 GOBP_UREA_TRANSMEMBRANE_TRANSPORT
GOBP_UREA_TRANSPORT                      SET      11     0.064343    0.0015616      0.28787      0.41157 GOBP_UREA_TRANSPORT
GOBP_URETERIC_BUD_ELONGATION             SET       7      0.79358     0.015366       0.3861     0.019929 GOBP_URETERIC_BUD_ELONGATION
GOBP_URETERIC_BUD_FORMATION              SET       6      0.60577      0.01086      0.43929     0.083958 GOBP_URETERIC_BUD_FORMATION
GOBP_URETER_DEVELOPMENT                  SET      16     -0.43492    -0.012729      0.24991      0.95909 GOBP_URETER_DEVELOPMENT
GOBP_URETER_MORPHOGENESIS                SET       5      -1.1174    -0.018286      0.47263      0.99096 GOBP_URETER_MORPHOGENESIS
GOBP_URINARY_BLADDER_SMOOTH_...          SET       8    -0.018413  -0.00038114      0.34003      0.52159 GOBP_URINARY_BLADDER_SMOOTH_MUSCLE_CONTRACTION
GOBP_URINARY_TRACT_SMOOTH_MU...          SET      10     -0.02376  -0.00054982      0.29709      0.53187 GOBP_URINARY_TRACT_SMOOTH_MUSCLE_CONTRACTION
GOBP_UROGENITAL_SYSTEM_DEVEL...          SET      63     0.053634    0.0031108      0.12245      0.33069 GOBP_UROGENITAL_SYSTEM_DEVELOPMENT
GOBP_URONIC_ACID_METABOLIC_P...          SET      22      0.22301    0.0076521      0.25426      0.19022 GOBP_URONIC_ACID_METABOLIC_PROCESS
GOBP_UTERINE_SMOOTH_MUSCLE_C...          SET      10     0.044507    0.0010299      0.30715       0.4424 GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION
GOBP_UTERUS_DEVELOPMENT                  SET      22     0.056185    0.0019279      0.21684      0.39778 GOBP_UTERUS_DEVELOPMENT
GOBP_UTERUS_MORPHOGENESIS                SET       6       0.2482    0.0044494      0.32928      0.22551 GOBP_UTERUS_MORPHOGENESIS
GOBP_UTP_BIOSYNTHETIC_PROCESS            SET       9     -0.19369   -0.0042523      0.27381      0.76034 GOBP_UTP_BIOSYNTHETIC_PROCESS
GOBP_UTP_METABOLIC_PROCESS               SET      11     -0.23249   -0.0056425      0.25981      0.81455 GOBP_UTP_METABOLIC_PROCESS
GOBP_UV_DAMAGE_EXCISION_REPA...          SET      11    -0.015545  -0.00037727      0.22273      0.52782 GOBP_UV_DAMAGE_EXCISION_REPAIR
GOBP_UV_PROTECTION                       SET      12      0.24602    0.0062361      0.21978       0.1315 GOBP_UV_PROTECTION
GOBP_VACUOLAR_ACIDIFICATION              SET      31      0.13955    0.0056824       0.1549      0.18383 GOBP_VACUOLAR_ACIDIFICATION
GOBP_VACUOLAR_LOCALIZATION               SET      83     0.027621    0.0018378     0.091991      0.38199 GOBP_VACUOLAR_LOCALIZATION
GOBP_VACUOLAR_PROTON_TRANSPO...          SET       5      0.24584    0.0040232      0.38644      0.26234 GOBP_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY
GOBP_VACUOLAR_TRANSPORT                  SET     156    -0.096325   -0.0087695     0.068169      0.92117 GOBP_VACUOLAR_TRANSPORT
GOBP_VACUOLE_FUSION                      SET      11    -0.037951  -0.00092106      0.24804       0.5608 GOBP_VACUOLE_FUSION
GOBP_VACUOLE_ORGANIZATION                SET     201    -0.075349   -0.0077772     0.059427      0.89758 GOBP_VACUOLE_ORGANIZATION
GOBP_VAGINA_DEVELOPMENT                  SET       9      0.11939     0.002621      0.32551       0.3569 GOBP_VAGINA_DEVELOPMENT
GOBP_VALINE_METABOLIC_PROCESS            SET       7      0.43977    0.0085152      0.33597     0.095284 GOBP_VALINE_METABOLIC_PROCESS
GOBP_VASCULAR_ASSOCIATED_SMO...1         SET       8     -0.12217   -0.0025289      0.33894      0.64075 GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS
GOBP_VASCULAR_ASSOCIATED_SMO...2         SET      12    -0.073327   -0.0018587      0.23435      0.62282 GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT
GOBP_VASCULAR_ASSOCIATED_SMO...3         SET      28      -0.1655   -0.0064055      0.17109      0.83331 GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
GOBP_VASCULAR_ASSOCIATED_SMO...4         SET      25     -0.45757    -0.016735      0.20525       0.9871 GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION
GOBP_VASCULAR_ASSOCIATED_SMO...5         SET      60    -0.019177   -0.0010856      0.11998      0.56349 GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION
GOBP_VASCULAR_ASSOCIATED_SMO...6         SET      23     -0.32071    -0.011251      0.21257      0.93431 GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION
GOBP_VASCULAR_ENDOTHELIAL_CE...          SET      25     -0.14763   -0.0053994       0.1673      0.81121 GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION
GOBP_VASCULAR_ENDOTHELIAL_GR...1         SET      35    -0.093809   -0.0040585      0.15341      0.72956 GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION
GOBP_VASCULAR_ENDOTHELIAL_GR...2         SET       5      0.21034    0.0034423      0.42285      0.30945 GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_SIGNALING_PATHWAY
GOBP_VASCULAR_ENDOTHELIAL_GR...3         SET      51     0.011068   0.00057778      0.13138      0.46643 GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_VASCULAR_ENDOTHELIAL_GR...4         SET      40     -0.14367   -0.0066438      0.15332      0.82562 GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY
GOBP_VASCULAR_PROCESS_IN_CIR...          SET     245    -0.033757   -0.0038422     0.060557      0.71139 GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM
GOBP_VASCULAR_TRANSPORT                  SET      83   -0.0088461   -0.0005886      0.10504      0.53356 GOBP_VASCULAR_TRANSPORT
GOBP_VASCULAR_WOUND_HEALING              SET      18     0.025839   0.00080204      0.22322      0.45392 GOBP_VASCULAR_WOUND_HEALING
GOBP_VASCULATURE_DEVELOPMENT             SET     681    -0.063842     -0.01197     0.035032      0.96579 GOBP_VASCULATURE_DEVELOPMENT
GOBP_VASCULOGENESIS                      SET      78     0.092969    0.0059976      0.10112      0.17895 GOBP_VASCULOGENESIS
GOBP_VASCULOGENESIS_INVOLVED...          SET       4    -0.069582   -0.0010185      0.52379      0.55284 GOBP_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS
